"","text","name","handle"
"205","RT @shamtown: Ya know, @MeekMill and @kanyewest have done more to reform the criminal justice system in two years than the @LPNational has…","Kanye West","@KanyeWest"
"206","RT @kanyewest: I’m nice at ping pong","Kanye West","@KanyeWest"
"207","@kanyewest @KimKardashian @DondaCreate I can't fully explain why that's the case here on Twitter","Kanye West","@KanyeWest"
"208","Have you heard ‘America 2045’ by Cosmo indigo on #SoundCloud? #np https://t.co/xy3S4Dz2ez @kanyewest","Kanye West","@KanyeWest"
"209","RT @TangerineDreamp: @chartdata @kanyewest @PUSHA_T One of the best song of this century","Kanye West","@KanyeWest"
"210","RT @chartdata: .@kanyewest and @PUSHA_T's ""Runaway"" has now surpassed 100 million streams on Spotify.","Kanye West","@KanyeWest"
"211","RT @kanyewest: If I got any cooler I would freeze to death","Kanye West","@KanyeWest"
"212","@kanyewest where u at","Kanye West","@KanyeWest"
"213","@kanyewest @KimKardashian @DondaCreate As in the first person to make a Billion off of this will be the last.","Kanye West","@KanyeWest"
"214","RT @kanyewest: One of my favorite of many things about what the Trump hat represents to me is that people can’t tell me what to do because…","Kanye West","@KanyeWest"
"215","Ya know, @MeekMill and @kanyewest have done more to reform the criminal justice system in two years than the… https://t.co/y8IMYB8zgR","Kanye West","@KanyeWest"
"216","@kanyewest @KimKardashian @DondaCreate This industry/art would have been one of the Greatest &amp; most profitable thin… https://t.co/3qPjlMSJph","Kanye West","@KanyeWest"
"217","RT @kanyewest: Keep squares out yo circle","Kanye West","@KanyeWest"
"218","RT @Fella0001: You people said that Kanye West @kanyewest is coming back to Uganda. The 3rd month ended this is now the 4th month huh Where…","Kanye West","@KanyeWest"
"219","RT @chartdata: .@kanyewest and @PUSHA_T's ""Runaway"" has now surpassed 100 million streams on Spotify.","Kanye West","@KanyeWest"
"220","@FRZNMNT @kanyewest Definitely Kanye! He ain't doing nothing to uplift, inspire or give back to black people","Kanye West","@KanyeWest"
"221","@kanyewest @KimKardashian @DondaCreate- People hear about the profit you just made.

Imagine a Multi million dollar… https://t.co/Uge5ykKhxk","Kanye West","@KanyeWest"
"222","@kanyewest Fucked the Game Up When He said “Im a Grown Ass Kid”","Kanye West","@KanyeWest"
"223","RT @chartdata: .@kanyewest and @PUSHA_T's ""Runaway"" has now surpassed 100 million streams on Spotify.","Kanye West","@KanyeWest"
"224","RT @busola___: Don’t change for no one @kanyewest https://t.co/LxkUhIcnVJ","Kanye West","@KanyeWest"
"225","@kanyewest @KimKardashian @DondaCreate The reason as to why no one has thought of this is because literally no one… https://t.co/4jeEsP8kWk","Kanye West","@KanyeWest"
"226","@busola___ @LifeOfIkenna @kanyewest For real !!!","Kanye West","@KanyeWest"
"227","RT @chartdata: .@kanyewest and @PUSHA_T's ""Runaway"" has now surpassed 100 million streams on Spotify.","Kanye West","@KanyeWest"
"228","RT @Fella0001: You people said that Kanye West @kanyewest is coming back to Uganda. The 3rd month ended this is now the 4th month huh Where…","Kanye West","@KanyeWest"
"229","I've decided to change the name of my vacuum cleaner from ""Nickelback"", to ""The Kimye Kleaner"".

Why?

Because… https://t.co/5X6Z8p17RK","Kanye West","@KanyeWest"
"230","RT @chartdata: .@kanyewest, @chrisbrown and @KidCudi's ""Waves"" has now surpassed 200 million streams on Spotify.","Kanye West","@KanyeWest"
"231","RT @kanyewest: Keep squares out yo circle","Kanye West","@KanyeWest"
"232","RT @chartdata: .@kanyewest, @chrisbrown and @KidCudi's ""Waves"" has now surpassed 200 million streams on Spotify.","Kanye West","@KanyeWest"
"233","@realDonaldTrump @HillaryClinton @POTUS44 @FLOTUS @FLOTUS44 @kanyewest @KimKardashian @MichaelBlackson If you reall… https://t.co/ZO5HVMVNiK","Kanye West","@KanyeWest"
"234","RT @kanyewest: One of my favorite of many things about what the Trump hat represents to me is that people can’t tell me what to do because…","Kanye West","@KanyeWest"
"235","@Phil4RealBeatz @ITDiscounted @EdKrassen @RepAdamSchiff @kanyewest Speaking of that, can you ask your mom if she ca… https://t.co/4YHlxd1Lvy","Kanye West","@KanyeWest"
"236","@kanyewest I have a show about you, for you, because of you. Can't wait to change the world ye!","Kanye West","@KanyeWest"
"237","RT @kanyewest: We should all be on this planet working together","Kanye West","@KanyeWest"
"238","RT @chartdata: .@kanyewest and @PUSHA_T's ""Runaway"" has now surpassed 100 million streams on Spotify.","Kanye West","@KanyeWest"
"239","17 out of my top 20 is @kanyewest https://t.co/0WpMs9RwKt","Kanye West","@KanyeWest"
"240","RT @chartdata: .@kanyewest and @PUSHA_T's ""Runaway"" has now surpassed 100 million streams on Spotify.","Kanye West","@KanyeWest"
"241","RT @kanyewest: I’m nice at ping pong","Kanye West","@KanyeWest"
"242","RT @kanyewest: You have to see and feel how happy I am and how strong my family is. We are even stronger because of this through the love a…","Kanye West","@KanyeWest"
"243","RT @kanyewest: Man makes plans and god laughs","Kanye West","@KanyeWest"
"244","RT @kanyewest: Perhaps we stop looking at my tweets as rants and start looking at them as therapy testimonials and some even ministry","Kanye West","@KanyeWest"
"245","RT @kanyewest: God has given me this voice for a reason","Kanye West","@KanyeWest"
"246","RT @kanyewest: I cannot be on meds and make watch the throne level or dark fantasy level music","Kanye West","@KanyeWest"
"247","RT @kanyewest: You don’t make runaway on medication      Even alcohol is and addictive substance called spirits that actually block our ear…","Kanye West","@KanyeWest"
"248","RT @kanyewest: There was a handler with me at TMZ a so called voice of reason that thank the lord no longer is in my circle","Kanye West","@KanyeWest"
"249","RT @kanyewest: I have no more handlers     Only fear god","Kanye West","@KanyeWest"
"250","RT @kanyewest: I give up drinking every week","Kanye West","@KanyeWest"
"251","RT @kanyewest: I’m loving the new music I’ve been working on. 6 months off meds I can feel me again.   Remember when dark fantasy came out…","Kanye West","@KanyeWest"
"252","RT @kanyewest: Keep squares out yo circle","Kanye West","@KanyeWest"
"253","@kanyewest @KimKardashian @DondaCreate This is a very Unorthodox way to make a billion dollars.

Such a product isn… https://t.co/56CnMAu06B","Kanye West","@KanyeWest"
"254","RT @kanyewest: We free","Kanye West","@KanyeWest"
"255","RT @kanyewest: WE FREE","Kanye West","@KanyeWest"
"256","This a fast life, we are on a crash course
What u think i rap for? To push a F🤬 Rav4?! @kanyewest","Kanye West","@KanyeWest"
"257","RT @kanyewest: I will put this in question form     Who has heard of the twelve lost tribes of Judah?  Have you heard that two of the tribe…","Kanye West","@KanyeWest"
"258","@JackHoneywood @102_JAMZ @kanyewest I see what you did there brother lol but this social media not grammar test","Kanye West","@KanyeWest"
"259","RT @kanyewest: If I’d thought about it I never would’ve done it, I would’ve let it slide
If I’d lived my life by what others were thinkin’,…","Kanye West","@KanyeWest"
"260","RT @Johnkamau7: @Carole77777 @JW_Branding @kristia101 @radioshowccc @kphilley1 @emmanuelobi476 @speedprayers @jlshine5 @arnie_bragg @Tennys…","Kanye West","@KanyeWest"
"261","@kanyewest @kanyewest 
I’ve always struggled with my place in society. Constantly beating myself up for my differen… https://t.co/7tsQClJ3lZ","Kanye West","@KanyeWest"
"262","RT @kanyewest: My dad got me a drone for Christmas 🔥🔥🔥","Kanye West","@KanyeWest"
"263","RT @kanyewest: Love everyone","Kanye West","@KanyeWest"
"264","RT @kanyewest: We’re super happy","Kanye West","@KanyeWest"
"265","RT @kanyewest: I got to be myself and nobody had to “let me”","Kanye West","@KanyeWest"
"266","RT @kanyewest: I’m drug free and my spirit is connected. No weapon formed against us shall prosper","Kanye West","@KanyeWest"
"267","RT @kanyewest: We feel soooo much love. So much good energy. So much good will","Kanye West","@KanyeWest"
"268","RT @kanyewest: I feel stronger than ever    We are stronger than ever","Kanye West","@KanyeWest"
"269","RT @kanyewest: 2019 we’re already so thankful for the blessings in order","Kanye West","@KanyeWest"
"270","RT @kanyewest: Everything happens for a reason","Kanye West","@KanyeWest"
"271","RT @kanyewest: We feel the love","Kanye West","@KanyeWest"
"272","RT @kanyewest: We appreciate all the real ones who made it through 2018 with us    Thank goodness for all of our fans and supporters","Kanye West","@KanyeWest"
"273","RT @kanyewest: even the haters     haters are fans too","Kanye West","@KanyeWest"
"274","RT @kanyewest: I only play by God’s rules. I don’t follow no man made codes","Kanye West","@KanyeWest"
"275","RT @kanyewest: Or it’s cool if it’s a diss record because it’s more entertaining? Ima break all codes. I ain’t taking advice from no one wh…","Kanye West","@KanyeWest"
"276","RT @mariafiit: They asked me if I’m dabbling into fashion... do you see this coat?!!
       -@kanyewest https://t.co/wvyuQPF3pM","Kanye West","@KanyeWest"
"277","RT @kanyewest: I ain’t never followed anyone else’s methods     I ain’t trying to be cool","Kanye West","@KanyeWest"
"278","@realDonaldTrump @HillaryClinton @POTUS44 @FLOTUS @FLOTUS44 @kanyewest @KimKardashian @MichaelBlackson Is this man… https://t.co/RfZTDqPjIj","Kanye West","@KanyeWest"
"279","RT @kanyewest: See when you care about your family you don’t let no man push you to do nothing that could risk your freedom","Kanye West","@KanyeWest"
"280","RT @kanyewest: If I got any cooler I would freeze to death","Kanye West","@KanyeWest"
"281","Collecting masterpieces @kanyewest 
@mkMETROPOLIS @umusic_rs https://t.co/7lnLI2MdDN","Kanye West","@KanyeWest"
"282","@kanyewest @KimKardashian need a Ye pt. 2 album for summer 2019","Kanye West","@KanyeWest"
"283","@realDonaldTrump @HillaryClinton @POTUS44 @FLOTUS @FLOTUS44 @kanyewest @KimKardashian @MichaelBlackson Just how adv… https://t.co/vlYQtdxLOc","Kanye West","@KanyeWest"
"284","What lol @kanyewest https://t.co/zZEaFXQORM","Kanye West","@KanyeWest"
"285","@thrstyle @kuwthewests @KimKardashian @kanyewest Nice article ❤️","Kanye West","@KanyeWest"
"286","@mariafiit @kanyewest DAMN MARIA 🔥","Kanye West","@KanyeWest"
"287","RT @chartdata: .@kanyewest and @PUSHA_T's ""Runaway"" has now surpassed 100 million streams on Spotify.","Kanye West","@KanyeWest"
"288","@realDonaldTrump @HillaryClinton @POTUS44 @FLOTUS @FLOTUS44 @kanyewest @KimKardashian @MichaelBlackson If we had ro… https://t.co/NMAa8NASYE","Kanye West","@KanyeWest"
"289","RT @Fella0001: You people said that Kanye West @kanyewest is coming back to Uganda. The 3rd month ended this is now the 4th month huh Where…","Kanye West","@KanyeWest"
"290","Listen online at https://t.co/Ykcg1tHjxH I Love It (Vintaj Tunes DJ Remix) (Clean) by @kanyewest Listen to Sheryl U… https://t.co/DBQfvfJ39d","Kanye West","@KanyeWest"
"291","Criminal illegal aliens are treated better than criminal Americans.  Especially criminal minority Americans.  Think… https://t.co/bn4BZQQVai","Kanye West","@KanyeWest"
"292","I love him 😂 @kanyewest https://t.co/7P6VunaAkD","Kanye West","@KanyeWest"
"293","RT @mariafiit: They asked me if I’m dabbling into fashion... do you see this coat?!!
       -@kanyewest https://t.co/wvyuQPF3pM","Kanye West","@KanyeWest"
"294","@muir9 @kanyewest :,( such a rip","Kanye West","@KanyeWest"
"295","They asked me if I’m dabbling into fashion... do you see this coat?!!
       -@kanyewest https://t.co/wvyuQPF3pM","Kanye West","@KanyeWest"
"296","RT @kanyewest: Love everyone","Kanye West","@KanyeWest"
"297","@LGMonster95 @Lucy__L @chartdata @kanyewest @PUSHA_T Your life tanked","Kanye West","@KanyeWest"
"298","@Xr5_ @goatapp @kanyewest I GIVE UP I JUST WANT MY MONEY BACKKKKKKKKKKKKKKK","Kanye West","@KanyeWest"
"299","RT @chartdata: .@kanyewest, @chrisbrown and @KidCudi's ""Waves"" has now surpassed 200 million streams on Spotify.","Kanye West","@KanyeWest"
"300","RT @Fella0001: You people said that Kanye West @kanyewest is coming back to Uganda. The 3rd month ended this is now the 4th month huh Where…","Kanye West","@KanyeWest"
"301","Doin' clothes, you woulda thought I had help
But they wasn't satisfied unless I picked the cotton myself
#Yeezus… https://t.co/VtmazXSi49","Kanye West","@KanyeWest"
"302","@xKweenBx @goatapp @goatapp 
@kanyewest 
Ye! goat is not the goat anymore 
im switching to nike if u didn't ship to her the 350!","Kanye West","@KanyeWest"
"303","@chartdata @kanyewest @PUSHA_T Legendary song.","Kanye West","@KanyeWest"
"304","RT @chartdata: .@kanyewest and @PUSHA_T's ""Runaway"" has now surpassed 100 million streams on Spotify.","Kanye West","@KanyeWest"
"305","@kanyewest Kanye’s Yandhi Album Hidden in adidas YEEZY Boost 700 V2 “Geode” // Flash Drive in Sole
https://t.co/lShOlvlHy6","Kanye West","@KanyeWest"
"306","RT @kanyewest: I’m the guy with the pink polo that made a way for him","Kanye West","@KanyeWest"
"307","@stefanoocortii @nojumper @kanyewest Drunk and hot girls","Kanye West","@KanyeWest"
"308","RT @TomyTakkies: @NishyWezSyd @kanyewest 😂😂😂oooookay.","Kanye West","@KanyeWest"
"309","RT @kanyewest: if you wanna see the true character of person watch the way they treat someone who can't do anything for them.","Kanye West","@KanyeWest"
"310","@KillThisBlack @outofthewoodmp3 @chartdata @kanyewest @PUSHA_T she did LMFAOOO","Kanye West","@KanyeWest"
"311","@kanyewest @zPiip bro I can’t wait wow! This Saturday","Kanye West","@KanyeWest"
"312","Everything I’m not made me everything I am-@kanyewest #2000s 🐐","Kanye West","@KanyeWest"
"313","@chartdata @kanyewest @PUSHA_T Flop","Kanye West","@KanyeWest"
"314","RT @chartdata: .@kanyewest and @PUSHA_T's ""Runaway"" has now surpassed 100 million streams on Spotify.","Kanye West","@KanyeWest"
"315","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"316","@NishyWezSyd @kanyewest 😂😂😂oooookay.","Kanye West","@KanyeWest"
"317","RT @chartdata: .@kanyewest and @PUSHA_T's ""Runaway"" has now surpassed 100 million streams on Spotify.","Kanye West","@KanyeWest"
"318","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"319","RT @chartdata: .@kanyewest and @PUSHA_T's ""Runaway"" has now surpassed 100 million streams on Spotify.","Kanye West","@KanyeWest"
"320","@chartdata @kanyewest @PUSHA_T ariana can put all she wants into one of her songs and it wouldn’t touch this classic","Kanye West","@KanyeWest"
"321","@chartdata @kanyewest @PUSHA_T Best rap song of the decade","Kanye West","@KanyeWest"
"322","@chartdata @kanyewest @PUSHA_T Classic","Kanye West","@KanyeWest"
"323","RT @chartdata: .@kanyewest and @PUSHA_T's ""Runaway"" has now surpassed 100 million streams on Spotify.","Kanye West","@KanyeWest"
"324","@nostearleftocry @outofthewoodmp3 @chartdata @kanyewest @PUSHA_T Actually..she didn’t lmao 12 yo stans are wilding","Kanye West","@KanyeWest"
"325","@outofthewoodmp3 @chartdata @kanyewest @PUSHA_T Yeah get back to pop now","Kanye West","@KanyeWest"
"326","@kanyewest SCREAMING!!!!","Kanye West","@KanyeWest"
"327","RT @Fella0001: You people said that Kanye West @kanyewest is coming back to Uganda. The 3rd month ended this is now the 4th month huh Where…","Kanye West","@KanyeWest"
"328","@outofthewoodmp3 @chartdata @kanyewest @PUSHA_T Ariana outsold SPS, outcharted, outstreamed, outviewed and outsang","Kanye West","@KanyeWest"
"329","RT @chartdata: .@kanyewest and @PUSHA_T's ""Runaway"" has now surpassed 100 million streams on Spotify.","Kanye West","@KanyeWest"
"330","RT @chartdata: .@kanyewest and @PUSHA_T's ""Runaway"" has now surpassed 100 million streams on Spotify.","Kanye West","@KanyeWest"
"331","The 5 Best Songs on @AppleMusic as chosen by @cgainsbourg:

@kanyewest - Ghost Town ft. @partynextdoor
@bobdylan -… https://t.co/dLpCYeWENb","Kanye West","@KanyeWest"
"332","RT @kanyewest: Loading in https://t.co/tEF8SEU4DR","Kanye West","@KanyeWest"
"333","😂😂😂 Never change @kanyewest https://t.co/V9z3aOsrt7","Kanye West","@KanyeWest"
"334","@stariesamie @kanyewest My small designer is only 7 ..but she's definitely head designer !!","Kanye West","@KanyeWest"
"335","@Power106LA @CyhiThePrynce @kanyewest @_Khuthi say all you want this nigga legendary😂😂🤣🤣🤣","Kanye West","@KanyeWest"
"336","RT @9HENOM: my inspirations for this album are 

@st_vincent 
d’angelo
@kanyewest 
vanilla sky
@drake 
we need to talk about kevin
to pimp…","Kanye West","@KanyeWest"
"337","RT @kanyewest: truth is my goal. Controversy is my gym. I'll do a hundred reps of controversy for a 6 pack of truth","Kanye West","@KanyeWest"
"338","@YeezyMontage @chartdata @kanyewest @PUSHA_T I don’t know what it is with females 🤷🏼‍♀️ but I’m not to good at that shit","Kanye West","@KanyeWest"
"339","RT @Fella0001: You people said that Kanye West @kanyewest is coming back to Uganda. The 3rd month ended this is now the 4th month huh Where…","Kanye West","@KanyeWest"
"340","@chartdata @kanyewest @PUSHA_T One of the best song of this century","Kanye West","@KanyeWest"
"341","@nostearleftocry @outofthewoodmp3 @chartdata @kanyewest @PUSHA_T Ariana life tease","Kanye West","@KanyeWest"
"342","RT @chartdata: .@kanyewest and @PUSHA_T's ""Runaway"" has now surpassed 100 million streams on Spotify.","Kanye West","@KanyeWest"
"343","@nostearleftocry @chartdata @kanyewest @PUSHA_T Reputation pure sales: 2.2m 
Ariana whole career pure sales: 2.2m

I have to laugh","Kanye West","@KanyeWest"
